plant number,inflorescence number,inflorescence,range,max_range,gender,notes
61,7,upper,2,two,herm,
61,8,upper,1,two,male,
61,8,upper,2,two,herm,
61,8,upper,2,two,herm,
61,9,upper,1,two,male,
61,9,upper,2,two,herm,
61,9,upper,2,two,herm,
62,1,side,1,two,male,anomal
62,1,side,2,two,male,anomal
62,1,side,2,two,male,anomal
62,1,side,2,two,NA,anomal
62,2,side,1,two,male,
62,2,side,2,two,male,
62,2,side,2,two,male,
62,2,side,2,two,male,
62,2,side,2,two,NA,
62,3,side,1,two,male,
62,3,side,2,two,male,
62,3,side,2,two,male,
62,3,side,2,two,male,
62,3,side,2,two,NA,
62,4,side,1,two,male,
62,4,side,2,two,male,
62,4,side,2,two,male,
62,4,side,2,two,male,
62,4,side,2,two,male,
62,5,side,1,three,male,
62,5,side,2,three,male,
62,5,side,2,three,male,
62,5,side,2,three,male,
62,5,side,2,three,male,
62,5,side,3,three,herm,
62,6,side,1,three,male,
62,6,side,2,three,male,
62,6,side,2,three,male,
62,6,side,2,three,male,
62,6,side,2,three,male,
62,6,side,3,three,herm,
62,7,side,1,three,male,
62,7,side,2,three,male,
62,7,side,2,three,male,
62,7,side,2,three,male,
62,7,side,2,three,male,
62,7,side,3,three,herm,
62,7,side,3,three,herm,
62,8,side,1,three,male,
62,8,side,2,three,male,
62,8,side,2,three,male,
62,8,side,2,three,male,
62,8,side,2,three,male,
62,8,side,3,three,herm,
62,8,side,3,three,herm,
62,8,side,3,three,herm,
62,9,side,1,three,male,
62,9,side,2,three,male,
62,9,side,2,three,male,
62,9,side,2,three,male,
62,9,side,2,three,male,
62,9,side,3,three,herm,
62,9,side,3,three,herm,
62,10,side,1,three,male,
62,10,side,2,three,male,
62,10,side,2,three,male,
62,10,side,2,three,male,
62,10,side,2,three,male,
62,10,side,3,three,herm,
62,11,side,1,three,male,
62,11,side,2,three,male,
62,11,side,2,three,herm,
62,11,side,2,three,herm,
62,11,side,3,three,herm,
62,11,side,3,three,herm,
62,12,side,1,three,male,
62,12,side,2,three,male,
62,12,side,2,three,male,
62,12,side,2,three,herm,
62,12,side,3,three,herm,
62,13,side,1,two,male,
62,13,side,2,two,male,
62,13,side,2,two,herm,
62,13,side,2,two,herm,
62,14,side,1,three,male,
62,14,side,2,three,male,
62,14,side,2,three,male,
62,14,side,2,three,herm,
62,14,side,3,three,herm,
62,14,side,3,three,herm,
62,14,side,3,three,herm,
62,1,upper,0,,male,
62,2,upper,1,three,male,
62,2,upper,2,three,male,
62,2,upper,2,three,herm,
62,2,upper,2,three,herm,
62,2,upper,3,three,herm,
62,3,upper,1,three,male,
62,3,upper,2,three,herm,
62,3,upper,2,three,herm,
62,3,upper,3,three,herm,
62,4,upper,1,two,male,
62,4,upper,2,two,herm,
62,4,upper,2,two,herm,
62,5,upper,1,two,male,
62,5,upper,2,two,herm,
62,5,upper,2,two,herm,
62,6,upper,1,two,male,
62,6,upper,2,two,herm,
62,6,upper,2,two,herm,
62,7,upper,1,two,male,
62,7,upper,2,two,herm,
62,7,upper,2,two,herm,
63,1,side,1,two,male,
63,1,side,2,two,male,
63,1,side,2,two,male,
63,1,side,2,two,herm,
63,2,side,1,three,male,
63,2,side,2,three,male,
63,2,side,2,three,male,
63,2,side,2,three,male,
63,2,side,3,three,herm,
63,3,side,1,three,male,
63,3,side,2,three,male,
63,3,side,2,three,male,
63,3,side,2,three,male,
63,3,side,3,three,herm,
63,3,side,3,three,herm,
63,4,side,1,three,male,
63,4,side,2,three,male,
63,4,side,2,three,male,
63,4,side,2,three,herm,
63,4,side,3,three,herm,
63,4,side,3,three,herm,
63,4,side,3,three,herm,
63,4,side,3,three,herm,
63,5,side,1,three,male,
63,5,side,2,three,male,
63,5,side,2,three,male,
63,5,side,2,three,herm,
63,5,side,3,three,herm,
63,5,side,3,three,herm,
63,5,side,3,three,herm,
63,6,side,1,three,male,
63,6,side,2,three,male,
63,6,side,2,three,male,
63,6,side,2,three,herm,
63,6,side,3,three,herm,
63,6,side,3,three,herm,
63,6,side,3,three,herm,
63,7,side,1,three,male,
63,7,side,2,three,male,
63,7,side,2,three,male,
63,7,side,2,three,herm,
63,7,side,3,three,herm,
63,7,side,3,three,herm,
63,7,side,3,three,herm,
63,7,side,3,three,herm,
63,7,side,3,three,herm,
63,8,side,1,three,male,
63,8,side,2,three,male,
63,8,side,2,three,male,
63,8,side,2,three,herm,
63,8,side,3,three,herm,
63,8,side,3,three,herm,
63,8,side,3,three,herm,
63,8,side,3,three,herm,
63,9,side,1,three,male,
63,9,side,2,three,male,
63,9,side,2,three,male,
63,9,side,2,three,herm,
63,9,side,3,three,herm,
63,9,side,3,three,herm,
63,9,side,3,three,herm,
63,9,side,3,three,herm,
63,10,side,1,three,male,
63,10,side,2,three,male,
63,10,side,2,three,herm,
63,10,side,2,three,herm,
63,10,side,3,three,herm,
63,10,side,3,three,herm,
63,10,side,3,three,herm,
63,10,side,3,three,herm,
63,11,side,1,three,male,
63,11,side,2,three,male,
63,11,side,2,three,herm,
63,11,side,2,three,herm,
63,11,side,3,three,herm,
63,11,side,3,three,herm,
63,11,side,3,three,herm,
63,11,side,3,three,herm,
63,12,side,1,three,male,
63,12,side,2,three,herm,
63,12,side,2,three,herm,
63,12,side,2,three,herm,
63,12,side,3,three,herm,
63,12,side,3,three,herm,
63,12,side,3,three,herm,
63,12,side,3,three,herm,
63,1,upper,0,,male,
63,2,upper,1,three,male,
63,2,upper,2,three,herm,
63,2,upper,2,three,herm,
63,2,upper,2,three,herm,
63,2,upper,3,three,herm,
63,2,upper,3,three,herm,
63,2,upper,3,three,herm,
63,2,upper,3,three,herm,
63,3,upper,1,two,male,
63,3,upper,2,two,male,
63,3,upper,2,two,herm,
63,4,upper,1,three,male,
63,4,upper,2,three,herm,
63,4,upper,2,three,herm,
63,4,upper,3,three,herm,
63,5,upper,1,two,male,
63,5,upper,2,two,herm,
63,5,upper,2,two,herm,
63,6,upper,1,two,male,
63,6,upper,2,two,herm,
63,6,upper,2,two,herm,
64,1,side,1,two,male,anomal
64,1,side,2,two,herm,anomal
64,1,side,2,two,herm,anomal
64,1,side,2,two,NA,anomal
64,1,side,2,two,NA,anomal
64,2,side,1,two,male,anomal
64,2,side,2,two,herm,anomal
64,2,side,2,two,herm,anomal
64,2,side,2,two,herm,anomal
64,3,side,1,three,male,
64,3,side,2,three,herm,
64,3,side,2,three,herm,
64,3,side,2,three,herm,
64,3,side,2,three,herm,
64,3,side,3,three,herm,
64,4,side,1,three,male,
64,4,side,2,three,herm,
64,4,side,2,three,herm,
64,4,side,2,three,herm,
64,4,side,2,three,herm,
64,4,side,3,three,herm,
64,5,side,1,three,male,
64,5,side,2,three,herm,
64,5,side,2,three,herm,
64,5,side,2,three,herm,
64,5,side,2,three,herm,
64,5,side,3,three,herm,
64,5,side,3,three,herm,
64,6,side,1,three,male,
64,6,side,2,three,herm,
64,6,side,2,three,herm,
64,6,side,2,three,herm,
64,6,side,2,three,herm,
64,6,side,3,three,herm,
64,6,side,3,three,herm,
64,7,side,1,three,male,
64,7,side,2,three,herm,
64,7,side,2,three,herm,
64,7,side,2,three,herm,
64,7,side,2,three,herm,
64,7,side,3,three,herm,
64,7,side,3,three,herm,
64,8,side,1,three,male,
64,8,side,2,three,herm,
64,8,side,2,three,herm,
64,8,side,2,three,herm,
64,8,side,2,three,herm,
64,8,side,3,three,herm,
64,8,side,3,three,herm,
64,9,side,1,two,male,
64,9,side,2,two,herm,
64,9,side,2,two,herm,
64,9,side,2,two,herm,
64,9,side,2,two,herm,
64,10,side,1,three,male,
64,10,side,2,three,herm,
64,10,side,2,three,herm,
64,10,side,2,three,herm,
64,10,side,2,three,herm,
64,10,side,3,three,herm,
64,10,side,3,three,herm,
64,10,side,3,three,herm,
64,10,side,3,three,herm,
64,10,side,3,three,herm,
64,11,side,1,two,male,
64,11,side,2,two,herm,
64,11,side,2,two,herm,
64,11,side,2,two,herm,
64,11,side,2,two,male,
64,12,side,1,three,herm,
64,12,side,2,three,herm,
64,12,side,2,three,herm,
64,12,side,2,three,herm,
64,12,side,3,three,herm,
64,13,side,1,three,male,
64,13,side,2,three,herm,
64,13,side,2,three,herm,
64,13,side,2,three,herm,
64,13,side,2,three,herm,
64,13,side,3,three,herm,
64,13,side,3,three,herm,
64,13,side,3,three,herm,
64,13,side,3,three,herm,
64,13,side,3,three,herm,
64,1,upper,0,,male,anomal
64,1,upper,0,,male,anomal
64,2,upper,1,two,male,
64,2,upper,2,two,herm,
64,2,upper,2,two,herm,
64,2,upper,2,two,herm,
64,3,upper,1,two,male,
64,3,upper,2,two,herm,
64,3,upper,2,two,herm,
64,4,upper,1,two,male,
64,4,upper,2,two,herm,
64,4,upper,2,two,herm,
64,5,upper,1,two,male,
64,5,upper,2,two,herm,
64,5,upper,2,two,herm,
64,6,upper,1,two,male,
64,6,upper,2,two,herm,
64,6,upper,2,two,herm,
65,1,side,1,two,male,anomal
65,1,side,2,two,male,anomal
65,1,side,2,two,male,anomal
65,1,side,2,two,herm,anomal
65,1,side,2,two,herm,anomal
65,2,side,1,two,male,
65,2,side,2,two,herm,
65,2,side,2,two,herm,
65,2,side,2,two,herm,
65,2,side,2,two,NA,
65,3,side,1,three,male,
65,3,side,2,three,herm,
65,3,side,2,three,herm,
65,3,side,2,three,herm,
65,3,side,3,three,herm,
65,3,side,3,three,herm,
65,4,side,1,two,male,
65,4,side,2,two,herm,
65,4,side,2,two,herm,
65,4,side,2,two,herm,
65,5,side,1,three,male,
65,5,side,2,three,herm,
65,5,side,2,three,herm,
65,5,side,2,three,herm,
65,5,side,3,three,herm,
65,6,side,1,two,herm,anomal
65,6,side,2,two,herm,anomal
65,6,side,2,two,herm,anomal
65,6,side,2,two,herm,anomal
65,6,side,2,two,herm,anomal
65,7,side,1,two,herm,anomal
65,7,side,2,two,herm,anomal
65,7,side,2,two,herm,anomal
65,7,side,2,two,herm,anomal
65,8,side,1,two,herm,anomal
65,8,side,2,two,herm,anomal
65,8,side,2,two,herm,anomal
65,8,side,2,two,herm,anomal
65,8,side,2,two,herm,anomal
65,9,side,1,two,male,
65,9,side,2,two,herm,
65,9,side,2,two,herm,
65,9,side,2,two,herm,
65,10,side,1,two,male,
65,10,side,2,two,herm,
65,10,side,2,two,herm,
65,10,side,2,two,herm,anomal
65,11,side,1,two,herm,anomal
65,11,side,2,two,herm,anomal
65,11,side,2,two,herm,anomal
65,11,side,2,two,herm,anomal
65,1,upper,0,,male,anomal
65,2,upper,1,two,herm,
65,2,upper,2,two,herm,
65,2,upper,2,two,herm,
65,2,upper,2,two,herm,
65,3,upper,1,two,herm,
65,3,upper,2,two,herm,
65,3,upper,2,two,herm,
65,3,upper,2,two,herm,
65,4,upper,1,two,herm,
65,4,upper,2,two,herm,
65,4,upper,2,two,herm,
65,5,upper,1,two,herm,
65,5,upper,2,two,herm,
65,5,upper,2,two,herm,
65,6,upper,1,two,herm,
65,6,upper,2,two,herm,
65,6,upper,2,two,herm,
66,1,side,1,two,male,
66,1,side,2,two,male,
66,1,side,2,two,herm,
66,1,side,2,two,herm,
66,1,side,2,two,herm,
66,2,side,1,two,male,
66,2,side,2,two,herm,
66,2,side,2,two,herm,
66,2,side,2,two,herm,
66,2,side,2,two,herm,
66,3,side,1,two,male,
66,3,side,2,two,herm,
66,3,side,2,two,herm,
66,3,side,2,two,herm,
66,3,side,2,two,herm,
66,4,side,1,two,male,
66,4,side,2,two,herm,
66,4,side,2,two,herm,
66,4,side,2,two,herm,
66,4,side,2,two,herm,
66,5,side,1,two,male,
66,5,side,2,two,herm,
66,5,side,2,two,herm,
66,5,side,2,two,herm,
66,5,side,2,two,herm,
66,6,side,1,two,male,
66,6,side,2,two,herm,
66,6,side,2,two,herm,
66,6,side,2,two,herm,
66,6,side,2,two,herm,
66,7,side,1,two,male,
66,7,side,2,two,herm,
66,7,side,2,two,herm,
66,7,side,2,two,herm,
66,7,side,2,two,herm,
66,8,side,1,two,male,
66,8,side,2,two,herm,
66,8,side,2,two,herm,
66,8,side,2,two,herm,
66,8,side,2,two,herm,
66,1,upper,0,,male,anomal
66,2,upper,1,two,herm,
66,2,upper,2,two,herm,
66,2,upper,2,two,herm,
66,2,upper,2,two,herm,
66,2,upper,2,two,herm,
66,3,upper,1,two,male,
66,3,upper,2,two,herm,
66,3,upper,2,two,herm,
66,3,upper,2,two,herm,
66,4,upper,1,two,herm,
66,4,upper,2,two,herm,
66,4,upper,2,two,herm,
66,4,upper,2,two,herm,
66,5,upper,1,two,herm,
66,5,upper,2,two,NA,
66,5,upper,2,two,NA,
66,5,upper,2,two,NA,
66,6,upper,1,two,herm,
66,6,upper,2,two,herm,
66,6,upper,2,two,NA,
67,1,side,1,two,male,anomal
67,1,side,2,two,herm,anomal
67,1,side,2,two,herm,anomal
67,1,side,2,two,herm,anomal
67,2,side,1,two,male,
67,2,side,2,two,herm,
67,2,side,2,two,herm,
67,2,side,2,two,herm,
67,2,side,2,two,herm,
67,3,side,1,two,male,
67,3,side,2,two,male,
67,3,side,2,two,male,
67,3,side,2,two,herm,
67,3,side,2,two,herm,
67,4,side,1,three,male,
67,4,side,2,three,male,
67,4,side,2,three,herm,
67,4,side,2,three,herm,
67,4,side,3,three,herm,
67,4,side,3,three,herm,
67,5,side,1,three,male,
67,5,side,2,three,herm,
67,5,side,2,three,herm,
67,5,side,2,three,herm,
67,5,side,3,three,herm,
67,5,side,3,three,herm,
67,5,side,3,three,herm,
67,5,side,3,three,herm,
67,6,side,1,two,male,
67,6,side,2,two,herm,
67,6,side,2,two,herm,
67,6,side,2,two,herm,
67,6,side,2,two,herm,
67,7,side,1,two,male,
67,7,side,2,two,herm,
67,7,side,2,two,herm,
67,7,side,2,two,herm,
67,7,side,2,two,herm,
67,8,side,1,two,male,
67,8,side,2,two,herm,
67,8,side,2,two,herm,
67,8,side,2,two,herm,
67,8,side,2,two,NA,
67,9,side,1,two,male,
67,9,side,2,two,herm,
67,9,side,2,two,herm,
67,9,side,2,two,herm,
67,9,side,2,two,herm,
67,10,side,1,two,male,
67,10,side,2,two,herm,
67,10,side,2,two,herm,
67,10,side,2,two,herm,
67,1,upper,0,,male,
67,2,upper,1,two,male,
67,2,upper,2,two,herm,
67,2,upper,2,two,herm,
67,2,upper,2,two,herm,
67,2,upper,2,two,herm,
67,3,upper,1,two,male,
67,3,upper,2,two,herm,
67,3,upper,2,two,herm,
67,3,upper,2,two,herm,
67,4,upper,1,two,male,
67,4,upper,2,two,herm,
67,4,upper,2,two,herm,
67,4,upper,2,two,herm,
67,5,upper,1,two,male,
67,5,upper,2,two,herm,
67,5,upper,2,two,herm,
67,5,upper,2,two,herm,
67,6,upper,1,two,male,
67,6,upper,2,two,herm,
67,6,upper,2,two,herm,
68,1,side,1,two,male,anomal
68,1,side,2,two,male,anomal
68,1,side,2,two,NA,anomal
68,1,side,2,two,NA,anomal
68,2,side,1,two,male,
68,2,side,2,two,herm,
68,2,side,2,two,NA,
68,2,side,2,two,NA,
68,2,side,2,two,NA,
68,3,side,1,two,male,
68,3,side,2,two,herm,
68,3,side,2,two,NA,
68,3,side,2,two,NA,
68,3,side,2,two,NA,
68,4,side,1,two,male,
68,4,side,2,two,herm,
68,4,side,2,two,NA,
68,4,side,2,two,NA,
68,4,side,2,two,NA,
68,5,side,1,two,male,
68,5,side,2,two,herm,
68,5,side,2,two,herm,
68,5,side,2,two,NA,
68,5,side,2,two,NA,
68,6,side,1,two,male,
68,6,side,2,two,male,
68,6,side,2,two,NA,
68,6,side,2,two,NA,
68,7,side,1,two,male,
68,7,side,2,two,herm,
68,7,side,2,two,herm,
68,7,side,2,two,NA,
68,7,side,2,two,NA,
68,8,side,1,two,male,
68,8,side,2,two,herm,
68,8,side,2,two,herm,
68,8,side,2,two,NA,
68,8,side,2,two,NA,
68,9,side,1,two,male,
68,9,side,2,two,herm,
68,9,side,2,two,NA,
68,9,side,2,two,NA,
68,9,side,2,two,NA,
68,10,side,1,two,male,
68,10,side,2,two,male,
68,10,side,2,two,herm,
68,10,side,2,two,herm,
68,10,side,2,two,herm,
68,11,side,1,two,male,
68,11,side,2,two,male,
68,11,side,2,two,herm,
68,11,side,2,two,herm,
68,11,side,2,two,herm,
68,12,side,1,two,male,
68,12,side,2,two,male,
68,12,side,2,two,herm,
68,12,side,2,two,herm,
68,12,side,2,two,NA,
68,13,side,1,two,male,
68,13,side,2,two,herm,
68,13,side,2,two,herm,
68,13,side,2,two,herm,
68,13,side,2,two,herm,
68,14,side,1,two,male,
68,14,side,2,two,herm,
68,14,side,2,two,herm,
68,14,side,2,two,herm,
68,1,upper,0,,male,
68,2,upper,1,two,male,
68,2,upper,2,two,herm,
68,2,upper,2,two,herm,
68,2,upper,2,two,NA,
68,3,upper,1,two,male,
68,3,upper,2,two,herm,
68,3,upper,2,two,herm,
68,3,upper,2,two,NA,
68,4,upper,1,two,male,
68,4,upper,2,two,herm,
68,4,upper,2,two,NA,
68,4,upper,2,two,NA,
68,5,upper,1,two,male,
68,5,upper,2,two,NA,
68,5,upper,2,two,NA,
68,6,upper,1,two,male,
68,6,upper,2,two,NA,
68,6,upper,2,two,NA,
69,1,side,1,two,male,anomal
69,1,side,2,two,male,anomal
69,1,side,2,two,herm,anomal
69,1,side,2,two,NA,anomal
69,2,side,1,two,male,
69,2,side,2,two,male,
69,2,side,2,two,male,
69,2,side,2,two,male,
69,2,side,2,two,herm,
69,3,side,1,two,male,
69,3,side,2,two,male,
69,3,side,2,two,male,
69,3,side,2,two,male,
69,3,side,2,two,herm,
69,4,side,1,two,male,
69,4,side,2,two,male,
69,4,side,2,two,male,
69,4,side,2,two,herm,
69,5,side,1,two,male,
69,5,side,2,two,male,
69,5,side,2,two,male,
69,5,side,2,two,herm,
69,6,side,1,two,male,
69,6,side,2,two,male,
69,6,side,2,two,male,
69,6,side,2,two,herm,
69,7,side,1,two,male,
69,7,side,2,two,herm,
69,7,side,2,two,herm,
69,7,side,2,two,herm,
69,8,side,1,two,male,
69,8,side,2,two,herm,
69,8,side,2,two,herm,
69,8,side,2,two,herm,
69,9,side,1,two,male,
69,9,side,2,two,male,
69,9,side,2,two,herm,
69,9,side,2,two,herm,
69,1,upper,0,,male,anomal
69,2,upper,1,two,male,
69,2,upper,2,two,herm,
69,2,upper,2,two,herm,
69,2,upper,2,two,herm,
69,3,upper,1,two,male,
69,3,upper,2,two,herm,
69,3,upper,2,two,herm,
69,3,upper,2,two,herm,
69,4,upper,1,two,male,
69,4,upper,2,two,herm,
69,4,upper,2,two,herm,
69,4,upper,2,two,herm,
69,5,upper,1,two,male,
69,5,upper,2,two,herm,
69,5,upper,2,two,herm,
69,5,upper,2,two,herm,
69,6,upper,1,two,male,
69,6,upper,2,two,herm,
69,6,upper,2,two,herm,
70,1,side,1,two,male,
70,2,side,2,two,male,
70,2,side,2,two,male,
70,2,side,2,two,male,
70,2,side,2,two,herm,
70,2,side,1,two,male,
70,2,side,2,two,male,
70,2,side,2,two,male,
70,2,side,2,two,NA,
70,2,side,2,two,NA,
70,3,side,1,two,male,
70,3,side,2,two,male,
70,3,side,2,two,male,
70,3,side,2,two,male,
70,3,side,2,two,NA,
70,4,side,1,three,male,
70,4,side,2,three,male,
70,4,side,2,three,male,
70,4,side,2,three,male,
70,4,side,2,three,herm,
70,4,side,3,three,herm,
70,4,side,3,three,herm,
70,5,side,1,two,male,
70,5,side,2,two,male,
70,5,side,2,two,male,
70,5,side,2,two,male,
70,5,side,2,two,NA,
70,6,side,1,two,male,
70,6,side,2,two,male,
70,6,side,2,two,male,
70,6,side,2,two,male,
70,6,side,2,two,male,
70,7,side,1,two,male,
70,7,side,2,two,male,
70,7,side,2,two,male,
70,7,side,2,two,male,
70,7,side,2,two,male,
70,8,side,1,two,male,
70,8,side,2,two,male,
70,8,side,2,two,male,
70,8,side,2,two,male,
70,8,side,2,two,herm,
70,9,side,1,two,male,
70,9,side,2,two,male,
70,9,side,2,two,male,
70,9,side,2,two,herm,
70,9,side,2,two,herm,
70,10,side,1,two,male,
70,10,side,2,two,male,
70,10,side,2,two,male,
70,10,side,2,two,herm,
70,10,side,2,two,herm,
70,11,side,1,three,male,
70,11,side,2,three,male,
70,11,side,2,three,male,
70,11,side,2,three,herm,
70,11,side,2,three,herm,
70,11,side,3,three,herm,
70,1,upper,0,,male,
70,2,upper,1,two,male,
70,2,upper,2,two,male,
70,2,upper,2,two,herm,
70,2,upper,2,two,herm,
70,2,upper,2,two,NA,
70,3,upper,1,two,male,
70,3,upper,2,two,male,
70,3,upper,2,two,herm,
70,3,upper,2,two,herm,
70,3,upper,2,two,herm,
70,4,upper,1,two,male,
70,4,upper,2,two,herm,
70,4,upper,2,two,herm,
70,5,upper,1,two,male,
70,5,upper,2,two,herm,
70,5,upper,2,two,herm,
70,6,upper,1,two,male,
70,6,upper,2,two,NA,
70,6,upper,2,two,NA,
71,1,side,1,,male,anomal
71,2,side,1,two,male,
71,2,side,2,two,male,
71,2,side,2,two,male,
71,2,side,2,two,NA,
71,3,side,1,two,male,
71,3,side,2,two,NA,
71,3,side,2,two,NA,
71,3,side,2,two,NA,
71,4,side,1,two,male,
71,4,side,2,two,herm,
71,4,side,2,two,herm,
71,4,side,2,two,herm,
71,5,side,1,two,male,
71,5,side,2,two,male,
71,5,side,2,two,male,
71,5,side,2,two,NA,
71,6,side,1,two,male,
71,6,side,2,two,male,
71,6,side,2,two,male,
71,6,side,2,two,male,
71,7,side,1,two,male,
71,7,side,2,two,male,
71,7,side,2,two,herm,
71,7,side,2,two,herm,
71,8,side,1,two,male,
71,8,side,2,two,male,
71,8,side,2,two,male,
71,8,side,2,two,NA,
71,9,side,1,two,male,
71,9,side,2,two,male,
71,9,side,2,two,herm,
71,9,side,2,two,herm,
71,10,side,1,two,male,
71,10,side,2,two,herm,
71,10,side,2,two,herm,
71,10,side,2,two,herm,
71,11,side,1,two,male,
71,11,side,2,two,male,
71,11,side,2,two,male,
71,11,side,2,two,herm,
71,1,upper,0,,male,
71,2,upper,1,two,male,
71,2,upper,2,two,male,
71,2,upper,2,two,herm,
71,2,upper,2,two,herm,
71,3,upper,1,two,male,
71,3,upper,2,two,male,
71,3,upper,2,two,male,
71,3,upper,2,two,herm,
71,4,upper,1,two,male,
71,4,upper,2,two,herm,
71,4,upper,2,two,herm,
71,4,upper,2,two,herm,
71,5,upper,1,two,male,
71,5,upper,2,two,herm,
71,5,upper,2,two,herm,
71,5,upper,2,two,herm,
71,6,upper,1,two,male,
71,6,upper,2,two,herm,
71,6,upper,2,two,herm,
71,6,upper,2,two,herm,
71,7,upper,1,two,male,
71,7,upper,2,two,herm,
71,7,upper,2,two,herm,
71,7,upper,2,two,herm,
72,1,side,1,,male,anomal
72,2,side,1,three,male,
72,2,side,2,three,herm,
72,2,side,2,three,herm,
72,2,side,2,three,herm,
72,2,side,3,three,herm,
72,3,side,1,two,male,
72,3,side,2,two,herm,
72,3,side,2,two,herm,
72,4,side,1,three,male,
72,4,side,2,three,herm,
72,4,side,2,three,herm,
72,4,side,3,three,herm,
72,4,side,3,three,herm,
72,4,side,3,three,herm,
72,4,side,3,three,herm,
72,5,side,1,three,male,
72,5,side,2,three,herm,
72,5,side,2,three,herm,
72,5,side,3,three,herm,
72,5,side,3,three,herm,
72,5,side,3,three,herm,
72,6,side,1,three,male,
72,6,side,2,three,herm,
72,6,side,2,three,herm,
72,6,side,3,three,herm,
72,6,side,3,three,herm,
72,6,side,3,three,herm,
72,7,side,1,three,male,
72,7,side,2,three,herm,
72,7,side,2,three,herm,
72,7,side,3,three,herm,
72,7,side,3,three,herm,
72,8,side,1,three,male,
72,8,side,2,three,herm,
72,8,side,2,three,herm,
72,8,side,3,three,herm,
72,8,side,3,three,herm,
72,8,side,3,three,herm,
72,9,side,1,three,male,
72,9,side,2,three,herm,
72,9,side,2,three,herm,
72,9,side,3,three,herm,
72,9,side,3,three,herm,
72,10,side,1,three,male,
72,10,side,2,three,herm,
72,10,side,2,three,herm,
72,10,side,3,three,herm,
72,10,side,3,three,herm,
72,10,side,3,three,herm,
72,1,upper,0,,male,
72,2,upper,1,three,male,
72,2,upper,2,three,herm,
72,2,upper,2,three,herm,
72,2,upper,3,three,herm,
72,2,upper,3,three,herm,
72,3,upper,1,two,male,
72,3,upper,2,two,herm,
72,3,upper,2,two,herm,
72,4,upper,1,two,herm,anomal
72,4,upper,2,two,herm,anomal
72,4,upper,2,two,herm,anomal
72,5,upper,1,two,herm,anomal
72,5,upper,2,two,herm,anomal
72,5,upper,2,two,herm,anomal
72,6,upper,1,two,male,
72,6,upper,2,two,herm,
72,6,upper,2,two,herm,
72,7,upper,1,two,male,
72,7,upper,2,two,herm,
72,7,upper,2,two,herm,
72,8,upper,1,two,herm,
72,8,upper,2,two,herm,
72,8,upper,2,two,herm,
73,1,side,1,,NA,anomal
73,2,side,1,,NA,anomal
73,3,side,1,two,male,anomal
73,3,side,2,two,male,anomal
73,3,side,2,two,herm,anomal
73,3,side,2,two,herm,anomal
73,3,side,2,two,NA,anomal
73,4,side,1,two,male,
73,4,side,2,two,male,
73,4,side,2,two,male,
73,4,side,2,two,male,
73,4,side,2,two,herm,
73,5,side,1,two,male,
73,5,side,2,two,male,
73,5,side,2,two,herm,
73,5,side,2,two,herm,
73,5,side,2,two,herm,
73,6,side,1,two,male,
73,6,side,2,two,male,
73,6,side,2,two,male,
73,6,side,2,two,male,
73,6,side,2,two,herm,
73,7,side,1,two,male,
73,7,side,2,two,male,
73,7,side,2,two,male,
73,7,side,2,two,herm,
73,7,side,2,two,herm,
73,8,side,1,three,male,
73,8,side,2,three,male,
73,8,side,2,three,male,
73,8,side,2,three,herm,
73,8,side,2,three,herm,
73,8,side,3,three,herm,
73,9,side,1,two,male,
73,9,side,2,two,herm,
73,9,side,2,two,herm,
73,9,side,2,two,male,
73,9,side,2,two,male,
73,10,side,1,two,male,
73,10,side,2,two,male,
73,10,side,2,two,male,
73,10,side,2,two,herm,
73,10,side,2,two,herm,
73,11,side,1,two,male,
73,11,side,2,two,male,
73,11,side,2,two,male,
73,11,side,2,two,herm,
73,11,side,2,two,herm,
73,1,upper,0,,NA,anomal
73,2,upper,1,three,male,
73,2,upper,2,three,male,
73,2,upper,2,three,herm,
73,2,upper,2,three,herm,
73,2,upper,3,three,herm,
73,2,upper,3,three,herm,
73,2,upper,3,three,herm,
73,2,upper,3,three,herm,
73,3,upper,1,three,male,
73,3,upper,2,three,herm,
73,3,upper,2,three,herm,
73,3,upper,2,three,herm,
73,3,upper,3,three,herm,
73,3,upper,3,three,herm,
73,4,upper,1,three,male,
73,4,upper,2,three,herm,
73,4,upper,2,three,herm,
73,4,upper,2,three,herm,
73,4,upper,3,three,herm,
73,4,upper,3,three,herm,
73,4,upper,3,three,herm,
73,5,upper,1,three,male,
73,5,upper,2,three,herm,
73,5,upper,2,three,herm,
73,5,upper,2,three,herm,
73,5,upper,2,three,herm,
73,5,upper,3,three,herm,
73,5,upper,3,three,herm,
73,6,upper,1,two,male,
73,6,upper,2,two,herm,
73,6,upper,2,two,herm,
73,6,upper,2,two,herm,
73,7,upper,1,three,male,
73,7,upper,2,three,herm,
73,7,upper,2,three,herm,
73,7,upper,2,three,herm,
73,7,upper,3,three,herm,
73,7,upper,3,three,herm,
73,7,upper,3,three,herm,
73,8,upper,1,three,male,
73,8,upper,2,three,herm,
73,8,upper,2,three,herm,
73,8,upper,2,three,herm,
73,8,upper,3,three,herm,
73,8,upper,3,three,herm,
73,9,upper,1,three,male,
73,9,upper,2,three,herm,
73,9,upper,2,three,herm,
73,9,upper,2,three,herm,
73,9,upper,3,three,herm,
73,9,upper,3,three,herm,
73,10,upper,1,three,male,
73,10,upper,2,three,herm,
73,10,upper,2,three,herm,
